0.227104,-1.62418,1.58102e-322;0.221493,-1.62401,1.58102e-322;0.231083,-1.62527,1.58102e-322;0.233326,-1.61523,1.58102e-322;0.228095,-1.62542,1.58102e-322;0.22882,-1.62492,1.58102e-322;0.219891,-1.64182,1.58102e-322;0.332621,-1.64108,1.58102e-322;0.159579,-1.65882,1.58102e-322;0.228177,-1.62466,1.58102e-322;0.228097,-1.62554
0.227651,-1.62516,1.58102e-322;0.230363,-1.62583,1.58102e-322;0.221389,-1.62322,1.58102e-322;0.227841,-1.62588,1.58102e-322;0.228097,-1.62552,1.58102e-322;0.227814,-1.62565,1.58102e-322;0.230038,-1.62325,1.58102e-322;0.120303,-1.61976,1.58102e-322;0.249208,-1.61512,1.58102e-322;0.227936,-1.62335,1.58102e-322;0.228097,-1.62554
0.2296,-1.76622,1.58102e-322;0.231801,-1.62607,1.58102e-322;0.226057,-1.62408,1.58102e-322;0.223731,-1.63388,1.58102e-322;0.228098,-1.62562,1.58102e-322;0.22774,-1.62577,1.58102e-322;0.236021,-1.61121,1.58102e-322;0.300457,-1.64142,1.58102e-322;0.306265,-1.58733,1.58102e-322;0.228224,-1.62424,1.58102e-322;0.228097,-1.62554
0.228914,-1.67051,1.58102e-322;0.22711,-1.62523,1.58102e-322;0.236494,-1.62707,1.58102e-322;0.231806,-1.61832,1.58102e-322;0.228097,-1.62554,1.58102e-322;0.228518,-1.6252,1.58102e-322;0.229703,-1.62348,1.58102e-322;0.304543,-1.63761,1.58102e-322;0.159577,-1.65892,1.58102e-322;0.228781,-1.62623,1.58102e-322;0.228097,-1.62554
0.227844,-1.56791,1.58102e-322;0.226186,-1.62466,1.58102e-322;0.235293,-1.62737,1.58102e-322;0.22743,-1.62667,1.58102e-322;0.228096,-1.62548,1.58102e-322;0.228558,-1.62517,1.58102e-322;0.223981,-1.63396,1.58102e-322;0.181718,-1.62443,1.58102e-322;0.0952268,-1.69033,1.58102e-322;0.228993,-1.62497,1.58102e-322;0.228097,-1.62554
0.227465,-1.54012,1.58102e-322;0.228725,-1.62537,1.58102e-322;0.220644,-1.62296,1.58102e-322;0.224924,-1.63153,1.58102e-322;0.228098,-1.62557,1.58102e-322;0.2277,-1.62574,1.58102e-322;0.227715,-1.62624,1.58102e-322;0.201696,-1.63179,1.58102e-322;0.296405,-1.59204,1.58102e-322;0.228907,-1.62415,1.58102e-322;0.228098,-1.62557
0.230315,-1.81825,1.58102e-322;0.230216,-1.62604,1.58102e-322;0.215656,-1.62138,1.58102e-322;0.224418,-1.63254,1.58102e-322;0.228099,-1.62564,1.58102e-322;0.228026,-1.62556,1.58102e-322;0.230732,-1.62006,1.58102e-322;0.276233,-1.63382,1.58102e-322;0.236496,-1.62145,1.58102e-322;0.228527,-1.62495,1.58102e-322;0.228098,-1.62557
0.22947,-1.71873,1.58102e-322;0.227891,-1.62513,1.58102e-322;0.232033,-1.6253,1.58102e-322;0.229995,-1.62189,1.58102e-322;0.230521,-1.63326,1.58102e-322;0.228567,-1.62518,1.58102e-322;0.226454,-1.62887,1.58102e-322;0.274839,-1.62685,1.58102e-322;0.169679,-1.65406,1.58102e-322;0.227796,-1.62619,1.58102e-322;0.22829,-1.62554
0.227043,-1.49765,1.58102e-322;0.22723,-1.62486,1.58102e-322;0.240394,-1.62735,1.58102e-322;0.230012,-1.62163,1.58102e-322;0.228208,-1.62524,1.58102e-322;0.228646,-1.6253,1.58102e-322;0.226113,-1.62979,1.58102e-322;0.229154,-1.62543,1.58102e-322;0.184438,-1.64675,1.58102e-322;0.227937,-1.62617,1.58102e-322;0.22829,-1.62554
0.228481,-1.63924,1.58102e-322;0.228819,-1.62555,1.58102e-322;0.222443,-1.62387,1.58102e-322;0.223803,-1.63415,1.58102e-322;0.226479,-1.61925,1.58102e-322;0.227752,-1.6257,1.58102e-322;0.228275,-1.62569,1.58102e-322;0.193347,-1.63617,1.58102e-322;0.295712,-1.59243,1.58102e-322;0.228822,-1.6246,1.58102e-322;0.22829,-1.62554
0.229412,-1.73495,1.58102e-322;0.229634,-1.62587,1.58102e-322;0.214013,-1.62204,1.58102e-322;0.226583,-1.62834,1.58102e-322;0.229561,-1.62994,1.58102e-322;0.227914,-1.62561,1.58102e-322;0.229594,-1.6228,1.58102e-322;0.213923,-1.64054,1.58102e-322;0.172317,-1.65276,1.58102e-322;0.228476,-1.62493,1.58102e-322;0.22829,-1.62554
0.227962,-1.59218,1.58102e-322;0.228478,-1.62519,1.58102e-322;0.230881,-1.62479,1.58102e-322;0.231576,-1.61855,1.58102e-322;0.228913,-1.62768,1.58102e-322;0.228636,-1.6252,1.58102e-322;0.227779,-1.62612,1.58102e-322;0.252329,-1.63331,1.58102e-322;0.169527,-1.65401,1.58102e-322;0.228024,-1.62583,1.58102e-322;0.22829,-1.62554
0.380522,-1.52055,-6.55557;0.250921,-1.58419,-6.55557;0.206935,-1.5984,-6.55557;0.167397,-1.54965,-6.55557;0.423265,-1.6918,-6.55557;0.335982,-1.54774,-6.55557;-0.00348037,-1.78333,-6.55557;0.0311865,-1.77786,-6.55557;0.227963,-1.63316,-6.55557;0.2792,-1.60449,-6.55557;0.227963,-1.63316
0.253549,-1.58236,-6.55557;0.22305,-1.64184,-6.55557;0.219714,-1.60794,-6.55557;0.220567,-1.63262,-6.55557;0.370493,-1.6738,-6.55557;0.330933,-1.55182,-6.55557;0.193982,-1.65628,-6.55557;0.160589,-1.66726,-6.55557;0.316653,-1.58999,-6.55557;0.270694,-1.609,-6.55557;0.227963,-1.63316
0.13804,-1.66821,-6.55557;0.203834,-1.68212,-6.55557;0.239081,-1.64488,-6.55557;0.264758,-1.69547,-6.55557;0.329038,-1.65975,-6.55557;0.232443,-1.62969,-6.55557;0.369706,-1.54193,-6.55557;0.289572,-1.56745,-6.55557;0.296657,-1.59944,-6.55557;0.235504,-1.62797,-6.55557;0.232443,-1.62969
0.27652,-1.57501,-6.55557;0.216966,-1.65821,-6.55557;0.235035,-1.63538,-6.55557;0.25755,-1.68429,-6.55557;0.228175,-1.6275,-6.55557;0.154742,-1.68664,-6.55557;0.438128,-1.49534,-6.55557;0.113606,-1.71022,-6.55557;0.135192,-1.6747,-6.55557;0.204887,-1.64201,-6.55557;0.228175,-1.6275
0.331996,-1.52487,-6.55557;0.239116,-1.60674,-6.55557;0.226252,-1.62162,-6.55557;0.235986,-1.65217,-6.55557;0.152125,-1.60318,-6.55557;0.182328,-1.66336,-6.55557;0.15795,-1.67187,-6.55557;0.211412,-1.63328,-6.55557;0.125773,-1.67802,-6.55557;0.222951,-1.63319,-6.55557;0.228175,-1.6275
0.295946,-1.55086,1.58102e-322;0.239759,-1.60047,1.58102e-322;0.22072,-1.61459,1.58102e-322;0.181434,-1.56905,1.58102e-322;0.189507,-1.61513,1.58102e-322;0.169553,-1.63476,1.58102e-322;-0.0169893,-1.78822,1.58102e-322;0.29989,-1.57018,1.58102e-322;0.239233,-1.62291,1.58102e-322;0.0599419,-1.72131,1.58102e-322;0.228175,-1.6275
0.175155,-1.66283,1.58102e-322;0.218565,-1.64909,1.58102e-322;0.226753,-1.62529,1.58102e-322;0.2108,-1.60645,1.58102e-322;0.25196,-1.63396,1.58102e-322;0.29,-1.57001,1.58102e-322;0.157378,-1.6831,1.58102e-322;0.240269,-1.61475,1.58102e-322;0.313859,-1.59022,1.58102e-322;0.178407,-1.65511,1.58102e-322;0.226753,-1.62529
0.281602,-1.55923,1.58102e-322;0.212421,-1.66015,1.58102e-322;0.231302,-1.63336,1.58102e-322;0.250814,-1.68213,1.58102e-322;0.267381,-1.63881,1.58102e-322;0.276302,-1.60134,1.58102e-322;0.396605,-1.51897,1.58102e-322;0.190303,-1.65227,1.58102e-322;0.202735,-1.63925,1.58102e-322;0.315127,-1.57596,1.58102e-322;0.226753,-1.62529
0.307612,-1.52792,1.58102e-322;0.224462,-1.63098,1.58102e-322;0.228373,-1.62816,1.58102e-322;0.25198,-1.67605,1.58102e-322;0.218953,-1.62366,1.58102e-322;0.242753,-1.63618,1.58102e-322;0.511544,-1.43937,1.58102e-322;0.187566,-1.65436,1.58102e-322;0.140126,-1.66747,1.58102e-322;0.298341,-1.58371,1.58102e-322;0.226753,-1.62529
0.199268,-1.64207,1.58102e-322;0.235844,-1.60327,1.58102e-322;0.225007,-1.62219,1.58102e-322;0.204405,-1.58862,1.58102e-322;0.205179,-1.62035,1.58102e-322;0.213835,-1.65999,1.58102e-322;0.32402,-1.55916,1.58102e-322;0.243358,-1.61274,1.58102e-322;0.290353,-1.60716,1.58102e-322;0.0107947,-1.75289,1.58102e-322;0.226753,-1.62529
0.281504,-1.53564,1.58102e-322;0.0570672,-1.82325,1.58102e-322;0.288018,-1.81194,1.58102e-322;0.123092,-1.72816,1.58102e-322;-0.0322785,-1.72071,1.58102e-322;0.25071,-1.63344,1.58102e-322;-0.012321,-1.8112,1.58102e-322;0.279863,-1.60017,1.58102e-322;0.442323,-1.80127,1.58102e-322;0.0768815,-1.68692,1.58102e-322;0.25071,-1.63344
0.192387,-1.70044,1.58102e-322;0.0769814,-1.79803,1.58102e-322;0.284404,-1.79722,1.58102e-322;0.215973,-1.69332,1.58102e-322;0.216513,-1.64818,1.58102e-322;0.264165,-1.6146,1.58102e-322;-0.202555,-1.94289,1.58102e-322;0.265436,-1.62373,1.58102e-322;0.435192,-1.77334,1.58102e-322;0.214043,-1.6328,1.58102e-322;0.214043,-1.6328
0.147087,-1.75632,1.58102e-322;0.124736,-1.73955,1.58102e-322;0.216999,-1.63497,1.58102e-322;0.286607,-1.63287,1.58102e-322;0.404583,-1.58039,1.58102e-322;0.214319,-1.64861,1.58102e-322;0.0395908,-1.77228,1.58102e-322;0.230271,-1.61813,1.58102e-322;0.388989,-1.72136,1.58102e-322;0.330727,-1.58,1.58102e-322;0.230271,-1.61813
0.210098,-1.65745,1.58102e-322;0.270332,-1.56937,1.58102e-322;0.171141,-1.50633,1.58102e-322;0.213094,-1.62135,1.58102e-322;0.50571,-1.54348,1.58102e-322;0.244064,-1.62825,1.58102e-322;0.451025,-1.45863,1.58102e-322;0.203756,-1.61391,1.58102e-322;0.175156,-1.56575,1.58102e-322;0.350234,-1.56868,1.58102e-322;0.230271,-1.61813
0.279693,-1.53986,1.58102e-322;0.371254,-1.45184,1.58102e-322;0.184062,-1.53982,1.58102e-322;0.163399,-1.61159,1.58102e-322;0.2459,-1.6099,1.58102e-322;0.274897,-1.61963,1.58102e-322;0.0366337,-1.7702,1.58102e-322;0.210082,-1.61492,1.58102e-322;0.0658963,-1.49782,1.58102e-322;0.240117,-1.61517,1.58102e-322;0.230271,-1.61813
0.2008,-1.66972,0;0.321316,-1.51058,0;0.296241,-1.81051,0;0.19861,-1.61295,0;0.0494443,-1.66028,0;0.225236,-1.63743,0;-0.0621842,-1.83845,0;0.251858,-1.62157,0;0.115014,-1.53139,0;0.0915494,-1.69016,0;0.230271,-1.61813
0.1775,-1.70777,1.58102e-322;0.166777,-1.69107,1.58102e-322;0.18946,-1.55581,1.58102e-322;0.230278,-1.61667,1.58102e-322;0.196336,-1.62563,1.58102e-322;0.188698,-1.64738,1.58102e-322;0.288939,-1.57929,1.58102e-322;0.243059,-1.62017,1.58102e-322;0.286429,-1.64763,1.58102e-322;0.275958,-1.60253,1.58102e-322;0.230271,-1.61813
0.222502,-1.63051,1.58102e-322;0.0675017,-1.8074,1.58102e-322;0.130908,-1.41482,1.58102e-322;0.246194,-1.63364,1.58102e-322;0.365059,-1.58178,1.58102e-322;0.224615,-1.63444,1.58102e-322;0.516608,-1.41246,1.58102e-322;0.19694,-1.62866,1.58102e-322;0.342338,-1.71563,1.58102e-322;0.361534,-1.56312,1.58102e-322;0.222502,-1.63051
0.256434,-1.57225,1.58102e-322;0.31469,-1.52258,1.58102e-322;0.290003,-1.81036,1.58102e-322;0.232436,-1.6209,1.58102e-322;0.384079,-1.57496,1.58102e-322;0.260829,-1.60887,1.58102e-322;0.273433,-1.59081,1.58102e-322;0.184567,-1.62913,1.58102e-322;0.247875,-1.61862,1.58102e-322;0.383706,-1.55334,1.58102e-322;0.232436,-1.6209
0.232397,-1.61924,1.58102e-322;0.385751,-1.43899,1.58102e-322;0.282739,-1.76915,1.58102e-322;0.222063,-1.61128,1.58102e-322;0.20928,-1.61872,1.58102e-322;0.247866,-1.61463,1.58102e-322;0.0711103,-1.73895,1.58102e-322;0.256498,-1.61314,1.58102e-322;0.176542,-1.54549,1.58102e-322;0.0602227,-1.70364,1.58102e-322;0.232436,-1.6209
0.0667959,-1.66278,1.58102e-322;0.261786,-1.60445,1.58102e-322;0.0715715,-1.67536,1.58102e-322;0.256725,-1.58661,1.58102e-322;0.347443,-1.6684,1.58102e-322;0.19418,-1.61859,1.58102e-322;0.423684,-1.71053,1.58102e-322;0.412323,-1.66339,1.58102e-322;0.24938,-1.56561,1.58102e-322;0.0216499,-1.76136,1.58102e-322;0.19418,-1.61859
0.160131,-1.65677,1.58102e-322;0.170574,-1.69681,1.58102e-322;0.0220794,-1.39951,1.58102e-322;0.253716,-1.58815,1.58102e-322;0.223179,-1.68453,1.58102e-322;0.143688,-1.65435,1.58102e-322;0.0771544,-1.67341,1.58102e-322;0.277707,-1.63759,1.58102e-322;0.277149,-1.65971,1.58102e-322;0.245213,-1.59808,1.58102e-322;0.245213,-1.59808
0.265304,-1.62823,1.58102e-322;0.170482,-1.6759,1.58102e-322;0.271615,-1.84593,1.58102e-322;0.250593,-1.59032,1.58102e-322;0.151114,-1.61183,1.58102e-322;0.257879,-1.59074,1.58102e-322;-0.0724472,-1.59536,1.58102e-322;0.371578,-1.6475,1.58102e-322;0.284557,-1.70455,1.58102e-322;0.413779,-1.47497,1.58102e-322;0.245213,-1.59808
0.229628,-1.62587,1.58102e-322;0.249428,-1.5802,1.58102e-322;0.114687,-1.65036,1.58102e-322;0.244146,-1.59785,1.58102e-322;0.261316,-1.64443,1.58102e-322;0.199253,-1.60696,1.58102e-322;0.0576291,-1.58106,1.58102e-322;0.302313,-1.60042,1.58102e-322;0.267621,-1.64278,1.58102e-322;0.155049,-1.6633,1.58102e-322;0.244146,-1.59785
0.116717,-1.65487,1.58102e-322;0.327369,-1.54544,1.58102e-322;0.0891117,-1.46529,1.58102e-322;0.239285,-1.60354,1.58102e-322;0.339975,-1.66079,1.58102e-322;0.184874,-1.62787,1.58102e-322;0.281627,-1.77231,1.58102e-322;0.361213,-1.65264,1.58102e-322;0.22711,-1.55904,1.58102e-322;0.204942,-1.62903,1.58102e-322;0.204942,-1.62903
0.172939,-1.6545,1.58102e-322;0.264081,-1.69832,1.58102e-322;0.134525,-1.7014,1.58102e-322;0.22928,-1.61253,1.58102e-322;0.293097,-1.6411,1.58102e-322;0.237528,-1.61225,1.58102e-322;0.358449,-1.83953,1.58102e-322;0.330378,-1.66914,1.58102e-322;0.24786,-1.63028,1.58102e-322;0.252079,-1.59673,1.58102e-322;0.22928,-1.61253
0.221728,-1.64946,1.58102e-322;0.216694,-1.61846,1.58102e-322;0.157045,-1.7869,1.58102e-322;0.22158,-1.61938,1.58102e-322;0.182488,-1.62449,1.58102e-322;0.266481,-1.60528,1.58102e-322;0.175962,-1.69197,1.58102e-322;0.2017,-1.63336,1.58102e-322;0.259962,-1.69492,1.58102e-322;0.169767,-1.65521,1.58102e-322;0.22158,-1.61938
0.258339,-1.60989,1.58102e-322;0.186408,-1.55927,1.58102e-322;0.173084,-1.63303,1.58102e-322;0.215774,-1.62455,1.58102e-322;0.218168,-1.64197,1.58102e-322;0.263667,-1.60677,1.58102e-322;0.0492786,-1.56334,1.58102e-322;0.112358,-1.60098,1.58102e-322;0.26408,-1.70644,1.58102e-322;0.161231,-1.65983,1.58102e-322;0.22158,-1.61938
0.246069,-1.61311,1.58102e-322;0.256518,-1.68841,1.58102e-322;0.239485,-1.50172,1.58102e-322;0.219134,-1.62156,1.58102e-322;0.245347,-1.65332,1.58102e-322;0.171596,-1.63094,1.58102e-322;0.234145,-1.72892,1.58102e-322;0.320721,-1.65552,1.58102e-322;0.244302,-1.60264,1.58102e-322;0.273238,-1.58179,1.58102e-322;0.22158,-1.61938
0.231578,-1.61688,1.58102e-322;0.263314,-1.6799,1.58102e-322;0.242737,-1.55253,1.58102e-322;0.239415,-1.61099,1.58102e-322;0.222993,-1.62403,1.58102e-322;0.253638,-1.60804,1.58102e-322;0.275246,-1.76057,1.58102e-322;0.212042,-1.63874,1.58102e-322;0.268028,-1.62029,1.58102e-322;0.305416,-1.5616,1.58102e-322;0.231578,-1.61688
0.199015,-1.7409,1.58102e-322;0.257992,-1.5494,1.58102e-322;0.126582,-1.81745,1.58102e-322;0.283014,-1.69894,1.58102e-322;0.334003,-1.71741,1.58102e-322;0.304184,-1.65398,1.58102e-322;0.164941,-1.6147,1.58102e-322;0.240292,-1.63771,1.58102e-322;0.213747,-1.62738,1.58102e-322;0.125585,-1.72223,1.58102e-322;0.213747,-1.62738
0.195938,-1.70327,1.58102e-322;0.209444,-1.51461,1.58102e-322;0.110146,-1.77677,1.58102e-322;0.216569,-1.65007,1.58102e-322;0.278326,-1.68171,1.58102e-322;0.295067,-1.63763,1.58102e-322;0.158176,-1.51158,1.58102e-322;0.157925,-1.60638,1.58102e-322;0.203742,-1.64594,1.58102e-322;0.0531896,-1.74347,1.58102e-322;0.213747,-1.62738
0.204869,-1.62694,1.58102e-322;0.241344,-1.66006,1.58102e-322;0.158238,-1.65888,1.58102e-322;0.163702,-1.59097,1.58102e-322;0.221211,-1.64205,1.58102e-322;0.205063,-1.63511,1.58102e-322;0.232032,-1.76981,1.58102e-322;0.130086,-1.59576,1.58102e-322;0.201889,-1.64938,1.58102e-322;0.172354,-1.64481,1.58102e-322;0.213747,-1.62738
0.216924,-1.56966,1.58102e-322;0.257307,-1.76014,1.58102e-322;0.231237,-1.54914,1.58102e-322;0.153553,-1.57199,1.58102e-322;0.172921,-1.60188,1.58102e-322;0.147242,-1.62427,1.58102e-322;0.271188,-1.8851,1.58102e-322;0.369944,-1.68679,1.58102e-322;0.209655,-1.63497,1.58102e-322;0.29029,-1.55859,1.58102e-322;0.213747,-1.62738
0.203977,-1.66789,1.58102e-322;0.200288,-1.51521,1.58102e-322;0.153577,-1.69178,1.58102e-322;0.200403,-1.6145,1.58102e-322;0.254458,-1.66382,1.58102e-322;0.182772,-1.62011,1.58102e-322;0.211898,-1.73929,1.58102e-322;0.291178,-1.6571,1.58102e-322;0.220861,-1.61417,1.58102e-322;0.182254,-1.63814,1.58102e-322;0.213747,-1.62738
0.195134,-1.72927,1.58102e-322;0.220899,-1.56527,1.58102e-322;0.144967,-1.70196,1.58102e-322;0.265804,-1.69939,1.58102e-322;0.234036,-1.64969,1.58102e-322;0.239955,-1.62626,1.58102e-322;0.245625,-1.54222,1.58102e-322;0.161053,-1.60765,1.58102e-322;0.227184,-1.60244,1.58102e-322;0.301608,-1.65664,1.58102e-322;0.213747,-1.62738
0.211885,-1.58569,1.58102e-322;0.259984,-1.76591,1.58102e-322;0.153944,-1.67328,1.58102e-322;0.219743,-1.6669,1.58102e-322;0.194295,-1.6136,1.58102e-322;0.244813,-1.63716,1.58102e-322;0.135741,-1.23416,1.58102e-322;0.252233,-1.64202,1.58102e-322;0.220377,-1.61507,1.58102e-322;0.170682,-1.66571,1.58102e-322;0.213747,-1.62738
0.216183,-1.56388,1.58102e-322;0.267378,-1.8078,1.58102e-322;0.201958,-1.6023,1.58102e-322;0.181325,-1.62232,1.58102e-322;0.212246,-1.63695,1.58102e-322;0.243451,-1.6438,1.58102e-322;0.314776,-1.90771,1.58102e-322;0.285886,-1.65485,1.58102e-322;0.195649,-1.66096,1.58102e-322;0.087129,-1.65905,1.58102e-322;0.213747,-1.62738
0.208,-1.62167,1.58102e-322;0.257461,-1.7843,1.58102e-322;0.248088,-1.5699,1.58102e-322;0.190288,-1.59831,1.58102e-322;0.227328,-1.64469,1.58102e-322;0.24053,-1.64194,1.58102e-322;0.364135,-2.15641,1.58102e-322;0.271234,-1.64936,1.58102e-322;0.208735,-1.63668,1.58102e-322;0.149313,-1.64277,1.58102e-322;0.213747,-1.62738
0.20851,-1.67188,1.58102e-322;0.202216,-1.48005,1.58102e-322;0.230071,-1.61213,1.58102e-322;0.215857,-1.61394,1.58102e-322;0.206764,-1.62547,1.58102e-322;0.236142,-1.62934,1.58102e-322;0.235133,-1.71274,1.58102e-322;0.177726,-1.61389,1.58102e-322;0.228726,-1.59958,1.58102e-322;0.300704,-1.64405,1.58102e-322;0.213747,-1.62738
0.213976,-1.56568,1.58102e-322;0.176055,-1.37309,1.58102e-322;0.203009,-1.65656,1.58102e-322;0.233847,-1.63393,1.58102e-322;0.232249,-1.64147,1.58102e-322;0.239795,-1.62613,1.58102e-322;0.142225,-1.22687,1.58102e-322;0.21423,-1.62699,1.58102e-322;0.241553,-1.62702,1.58102e-322;0.244874,-1.6642,1.58102e-322;0.233847,-1.63393
0.208782,-1.57595,1.58102e-322;0.27136,-1.80622,1.58102e-322;0.19067,-1.68354,1.58102e-322;0.24741,-1.64901,1.58102e-322;0.229549,-1.64547,1.58102e-322;0.242496,-1.6409,1.58102e-322;0.0995818,-0.971989,1.58102e-322;0.248082,-1.63912,1.58102e-322;0.204656,-1.65594,1.58102e-322;0.193512,-1.65395,1.58102e-322;0.233847,-1.63393
0.219952,-1.66102,1.58102e-322;0.287067,-1.86131,1.58102e-322;0.204829,-1.66751,1.58102e-322;0.225708,-1.62489,1.58102e-322;0.193775,-1.61841,1.58102e-322;0.236972,-1.63768,1.58102e-322;0.247928,-1.61272,1.58102e-322;0.2167,-1.62261,1.58102e-322;0.187017,-1.65805,1.58102e-322;0.155887,-1.64524,1.58102e-322;0.225708,-1.62489
0.222067,-1.64022,1.58102e-322;0.178752,-1.40466,1.58102e-322;0.231961,-1.62012,1.58102e-322;0.209344,-1.6067,1.58102e-322;0.226176,-1.6287,1.58102e-322;0.232101,-1.63445,1.58102e-322;0.359496,-2.09599,1.58102e-322;0.198294,-1.61618,1.58102e-322;0.198245,-1.63301,1.58102e-322;0.184626,-1.63116,1.58102e-322;0.225708,-1.62489
0.222534,-1.61564,1.58102e-322;0.238301,-1.6602,1.58102e-322;0.248792,-1.58715,1.58102e-322;0.214626,-1.61257,1.58102e-322;0.250054,-1.63197,1.58102e-322;0.222227,-1.62274,1.58102e-322;0.29735,-1.87947,1.58102e-322;0.236778,-1.64014,1.58102e-322;0.229388,-1.6059,1.58102e-322;0.244746,-1.64957,1.58102e-322;0.225708,-1.62489
0.219069,-1.55224,-6.55281;0.293727,-1.52726,-6.55281;0.0067458,-1.78723,-6.55281;0.263762,-1.68556,-6.55281;0.32161,-1.65733,-6.55281;0.367304,-1.70573,-6.55281;0.0199553,-1.75651,-6.55281;0.0545619,-1.71416,-6.55281;0.191828,-1.60797,-6.55281;-0.0242202,-1.68444,-6.55281;0.191828,-1.60797
0.203954,-1.57418,1.58102e-322;0.297098,-1.65578,1.58102e-322;0.103478,-1.6947,1.58102e-322;0.202112,-1.61953,1.58102e-322;0.325243,-1.65662,1.58102e-322;0.36259,-1.70691,1.58102e-322;-0.0712659,-1.0734,1.58102e-322;0.177011,-1.64892,1.58102e-322;0.190839,-1.63584,1.58102e-322;0.0206955,-1.67641,1.58102e-322;0.202112,-1.61953
0.191098,-1.62663,1.58102e-322;0.290657,-1.74926,1.58102e-322;0.2552,-1.56488,1.58102e-322;0.155627,-1.56974,1.58102e-322;0.316379,-1.65281,1.58102e-322;0.26854,-1.65853,1.58102e-322;-0.0784777,-0.716715,1.58102e-322;0.278991,-1.58842,1.58102e-322;0.199446,-1.64332,1.58102e-322;0.263515,-1.60484,1.58102e-322;0.202112,-1.61953
0.189997,-1.66063,1.58102e-322;0.284188,-1.62857,1.58102e-322;0.321396,-1.51662,1.58102e-322;0.237231,-1.65714,1.58102e-322;0.25129,-1.63293,1.58102e-322;0.138806,-1.58751,1.58102e-322;0.169717,-2.38417,1.58102e-322;0.150731,-1.6608,1.58102e-322;0.205487,-1.62477,1.58102e-322;0.21456,-1.61998,1.58102e-322;0.205487,-1.62477
0.208985,-1.58437,1.58102e-322;0.276673,-1.55635,1.58102e-322;0.149876,-1.66126,1.58102e-322;0.245189,-1.66713,1.58102e-322;0.231112,-1.6271,1.58102e-322;0.198644,-1.61759,1.58102e-322;0.354538,-3.23162,1.58102e-322;0.158551,-1.67037,1.58102e-322;0.224734,-1.61211,1.58102e-322;-0.204574,-1.75134,1.58102e-322;0.231112,-1.6271
0.224539,-1.54081,1.58102e-322;0.284245,-1.57794,1.58102e-322;0.198637,-1.64471,1.58102e-322;0.234127,-1.63455,1.58102e-322;0.215897,-1.6227,1.58102e-322;0.257833,-1.64439,1.58102e-322;-0.0332623,-0.929187,1.58102e-322;0.265023,-1.59571,1.58102e-322;0.246765,-1.62024,1.58102e-322;-0.125778,-1.72413,1.58102e-322;0.231112,-1.6271
0.205632,-1.68897,1.58102e-322;0.226274,-1.65313,1.58102e-322;0.246154,-1.6264,1.58102e-322;0.224814,-1.60758,1.58102e-322;0.241976,-1.63024,1.58102e-322;0.239758,-1.63409,1.58102e-322;-0.0740493,0.00825189,1.58102e-322;0.289109,-1.57466,1.58102e-322;0.209684,-1.61292,1.58102e-322;0.287212,-1.6041,1.58102e-322;0.231112,-1.6271
0.17858,-1.63305,1.58102e-322;0.186673,-1.68771,1.58102e-322;0.165725,-1.65241,1.58102e-322;0.23662,-1.64206,1.58102e-322;0.235828,-1.62846,1.58102e-322;0.225366,-1.62572,1.58102e-322;0.425056,-4.66475,1.58102e-322;0.0801748,-1.72499,1.58102e-322;0.216721,-1.60963,1.58102e-322;0.435078,-1.5606,1.58102e-322;0.231112,-1.6271
0.225689,-1.57434,1.58102e-322;0.220807,-1.65059,1.58102e-322;0.188367,-1.64809,1.58102e-322;0.241414,-1.65593,1.58102e-322;0.221108,-1.62421,1.58102e-322;0.226898,-1.62629,1.58102e-322;0.675724,-6.341,1.58102e-322;0.192382,-1.64575,1.58102e-322;0.23986,-1.61698,1.58102e-322;-0.286693,-1.76778,1.58102e-322;0.231112,-1.6271
0.219943,-1.64566,1.58102e-322;0.258417,-1.59554,1.58102e-322;0.266251,-1.61664,1.58102e-322;0.225175,-1.60974,1.58102e-322;0.240122,-1.6297,1.58102e-322;0.245748,-1.63595,1.58102e-322;0.562759,-4.45569,1.58102e-322;0.293925,-1.57785,1.58102e-322;0.248249,-1.633,1.58102e-322;-0.0372397,-1.69662,1.58102e-322;0.231112,-1.6271
0.22551,-1.68299,1.58102e-322;0.275525,-1.56904,1.58102e-322;0.190833,-1.64614,1.58102e-322;0.220882,-1.59722,1.58102e-322;0.247165,-1.63173,1.58102e-322;0.236996,-1.63206,1.58102e-322;-0.59066,2.30252,1.58102e-322;0.327612,-1.55887,1.58102e-322;0.229259,-1.61537,1.58102e-322;0.349618,-1.5911,1.58102e-322;0.231112,-1.6271
0.234051,-1.6398,1.58102e-322;0.177166,-1.71371,1.58102e-322;0.163451,-1.65924,1.58102e-322;0.227517,-1.61561,1.58102e-322;0.222562,-1.62463,1.58102e-322;0.227937,-1.62698,1.58102e-322;-0.472338,1.26875,1.58102e-322;0.172728,-1.66424,1.58102e-322;0.214601,-1.60507,1.58102e-322;0.277919,-1.60874,1.58102e-322;0.227937,-1.62698
0.223897,-1.61411,1.58102e-322;0.223531,-1.63822,1.58102e-322;0.240728,-1.62572,1.58102e-322;0.232835,-1.63801,1.58102e-322;0.218627,-1.62395,1.58102e-322;0.221107,-1.62314,1.58102e-322;0.843753,-5.64258,1.58102e-322;0.141442,-1.6782,1.58102e-322;0.236263,-1.63122,1.58102e-322;-0.141886,-1.72085,1.58102e-322;0.227937,-1.62698
